mal_id,title_english,title_japanese,title_synonyms,genres_1,genres_2,genres_3,genres_4,genres_5,explicit_genres_1,explicit_genres_2,explicit_genres_3,explicit_genres_4,explicit_genres_5,demographics_1,demographics_2,demographics_3,themes_1,themes_2,themes_3,genres_6,genres_7,genres_8,themes_4
45221,nil,ハングリージョーカー,nil,Action,Comedy,Sci-Fi,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
23172,nil,KINTOKI 金目族のトキ,/Toki of the Aurumoculi,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Martial Arts,Super Power,nil,,,,
1543,nil,未来日記モザイク,/Future Diary: Mosaic,Action,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,School,nil,,,,
13277,nil,未来日記・パラドックス,/Future Diary Paradox,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
137812,The Hunters Guild: Red Hood,レッドフード,/Yadokari no Kuni/Myakunashi,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
51315,12 Beast,12BEAST,/Twelve Beast,Action,Adventure,Comedy,Fantasy,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,Mecha,nil,nil,,,,
27019,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25096,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25679,The Hentai Prince and Stony Cat,変態王子と笑わない猫。,/Perverted Prince and the Cat who doesn't Smile,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
57467,nil,ひめドル!!,/Hime Idol/Himedol!!,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
28133,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25700,nil,アイドル・プリテンダー,nil,Comedy,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,nil,nil,,,,
23689,Inari Konkon,いなり、こんこん、恋いろは。,/Syllabary of Love,Comedy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
24990,nil,この彼女はフィクションです。,/This Girlfriend is a Fiction,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
4612,nil,ニードレス,nil,Action,Comedy,Sci-Fi,Supernatural,Ecchi,nil,nil,nil,nil,nil,Seinen,nil,nil,Super Power,nil,nil,,,,
5664,Nura: Rise of the Yokai Clan,ぬらりひょんの孫,/Grandchild of Nurari Hyon/The Grandson of Nurarihyon,Action,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,nil,nil,,,,
26613,nil,俺の彼女と幼なじみが修羅場すぎる,/OreShura,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
48649,Haven't You Heard? I'm Sakamoto,坂本ですが?,/I'm Sakamoto/you know./Katahaba Hiroshi/Broad Shoulders Hiroshi,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
7776,A Certain Scientific Railgun,とある魔術の禁書目録外伝 とある科学の超電磁砲〈レールガン〉,/To Aru Kagaku no Choudenjihou,Action,Comedy,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Super Power,nil,nil,,,,
48035,My Wife Is Wagatsuma-san,我妻さんは俺のヨメ,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
15,Negima! Magister Negi Magi,魔法先生ネギま!,/Magical Teacher Negima!,Action,Adventure,Comedy,Fantasy,Romance,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,Martial Arts,School,Supernatural,Ecchi,,
111683,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
50,Shaman King,シャーマンキング,/Exotica/Funbari no Uta/The Poem of Funbari/The Song of Funbari,Action,Adventure,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
17091,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
5401,Ayako,奇子,nil,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Historical,Psychological,nil,,,,
96936,The Bride Was a Boy,花嫁は元男子。,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Gender Bender,nil,nil,,,,
17200,Devils and Realist,魔界王子 devils and realist,/Hell Prince: Devils and Realist,Comedy,Fantasy,Mystery,Supernatural,nil,nil,nil,nil,nil,nil,Josei,nil,nil,Demons,Historical,School,,,,
20424,nil,リバーシブル！,/Reversible School Life,Comedy,Drama,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Gender Bender,School,nil,,,,
891,nil,少年残像,/Devil Inside/When A Heart Beats/Boy's Next Door/Boys Next Door,Boys Love,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,nil,nil,,,,
975,nil,ルードヴィッヒ革命,/Ludwig Revolution,Adventure,Drama,Fantasy,Horror,Romance,nil,nil,nil,nil,nil,Shoujo,nil,nil,Historical,nil,nil,Supernatural,,,
56857,Ten Count,テンカウント,/10 Count,Boys Love,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
912,Tomie,富江,nil,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
126699,Boy's Abyss,少年のアビス,nil,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
119021,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
20375,nil,ブラックパラドクス,/The Licking Woman/Mystery Pavillion,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
36267,Inside Mari,ぼくは麻理のなか,/I'm in Mari,Drama,Mystery,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,Psychological,nil,,,,
909,Gyo: The Death-Stench Creeps,ギョ うごめく不気味,/The Sad Tale of the Principal Post/The Enigma of Amigara Fault/Daikokubashira Hiwa/Ashura no Dansou no Kai,Drama,Horror,Mystery,Sci-Fi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44757,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
44763,nil,サーカスが来た,/The Circus is Here/Gravetown/The Adjacent Window/Sleuth Kids: The Second Daughter's Lover/Sleuth Kids: The Assembly of Fallen Ghost,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44743,Junji Ito Horror Comic Collection Flesh-Colored Horror,肉色の怪,/Long Hair in the Attic/Permission/Forgiveness/The Bee Hive/Dying Young/Headless Statues/Flesh Coloured Horror,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44761,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
44755,nil,首幻想,/Hallucinations/Bog of the Living Dead/Penpal/Further Tales of Oshikiri/Further Tales of Oshikiri: The Wall,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44759,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
44749,nil,双一の呪いの日記,/Souichi's Diary of Curses/Souichi's Selfish Curse/The Silent Room/The Coffin/Rumors/Fashion Model,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44747,nil,双一の楽しい日記,/Fun Summer Vacation/Fun Winter Vacation/Souichi's Diary of Delights/Souichi's Home Tutor/Cloth Teachers/Souichi's Birthday,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44765,nil,トンネル奇譚,/Long Dream/The Story of the Mysterious Tunnel/The Bronze Statue/Drifting Spores/Blood Sickness of the White Sands Village,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44769,nil,伊藤潤二恐怖マンガCOLLECTION⑯ フランケンシュタイン,/A Doll's Hellish Burial/Memories of Real Shit/Jigoku no Ningyousou/Real Unko no Omoide,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,nil,nil,,,,
3992,Remina,地獄星レミナ,/Hellstar Remina/Okuman Bocchi/Army of One,Horror,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
115710,nil,呪術廻戦 0 東京都立呪術高等専門学校,/Tokyo Metropolitan Magic Technical School,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,nil,nil,,,,
109543,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
95016,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
4628,nil,新・闇の声 潰談,/New Voices in the Dark/Souichi Zensen/Souichi no Aigan Doubutsu/Awase Kagamidani nite/Yuurei ni Naritakunai/Zousho Genei/Yami no Zesshou,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
41711,nil,スイートプールサイド,/Suite Poolside/Paranormal Choujou Eyes Sawada,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
9403,nil,ラブレター,/Half & Half/Half and Half/Azusa,Drama,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Historical,Military,nil,,,,
1184,nil,ラフ,nil,Comedy,Drama,Romance,Sports,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
2536,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
16,Love Hina,ラブひな,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,nil,nil,,,,
1804,nil,まじっく快斗,/Kaito Kid,Adventure,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
136,Flame of Recca,烈火の炎,nil,Action,Adventure,Comedy,Fantasy,Romance,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
500,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
683,DNA²,D・N・A² ～何処かで失くしたあいつのアイツ～,/DNA^2/DNA2,Comedy,Romance,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
107931,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
56165,Akame ga Kill! Zero,アカメが斬る！零,/Akame ga Kiru! Zero,Action,Drama,Fantasy,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
112466,nil,レンタルおにいちゃん,/Brother for Rent,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
36099,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
10573,The World's Greatest First Love: The Case of Ritsu Onodera,世界一初恋 ～小野寺律の場合～,/World's Greatest First Love: Ritsu Onodera's Affair/Sekaiichi Hatsukoi: Yukina Kou no Baai,Boys Love,Comedy,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
57015,"My Monster Secret: ""Actually, I am...""",実は私は,/The Truth Is I Am...,Comedy,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
16648,nil,Angel Beats! ―Track ZERO―,nil,Action,Comedy,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
60561,nil,のぞむのぞみ,nil,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Gender Bender,nil,nil,,,,
19671,Angel Beats!: Heaven's Door,Angel Beats! －Heaven's Door－,nil,Action,Comedy,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
5113,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
112661,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
78773,nil,返信願望！,/Desire for a Reply!,Comedy,Romance,Sports,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
1047,nil,聖闘士星矢 THE LOST CANVAS 冥王神話,nil,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
14810,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
11069,nil,悪魔弁護士KUKABARA,/Devil Advocate Kukabara/Demonic Attorney Kukabara/Demonic Lawyer Kukabara,Action,Drama,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,nil,nil,,,,
13963,nil,BLUST,nil,Action,Adventure,Comedy,Sci-Fi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
3256,nil,不安の種,/Seeds of Anxiety,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
24530,nil,GANTZの素 -奥浩哉とSF映画物語-,/Gantz Origins: Oku Hiroya and SF Movie Stories,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
11926,nil,ジャンプスーパースターズ,nil,Action,Adventure,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Super Power,nil,nil,,,,
6853,nil,仮面ティーチャー,/Masked Teacher,Action,Comedy,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
6812,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
14943,nil,L∞P,/Loop,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,nil,nil,,,,
25300,nil,RRR ロックンロールリッキー,/Rock 'n' Roll Ricky,Comedy,Drama,Sports,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
104538,I Want to Eat Your Pancreas,君の膵臓をたべたい,/KimiSui,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
57711,nil,せめて、あの雪のように,/At Least/Like That Snow...,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Doujinshi,School,nil,,,,
81211,WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?,終末なにしてますか？忙しいですか？救ってもらっていいですか？,/SukaSuka/What are you doing at the end? Are you busy? Can you save me?/Do you have what THE END? Are you busy? Shall you save xxx?,Drama,Fantasy,Romance,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
125036,The Horizon,수평선,nil,Adventure,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,nil,nil,,,,
21151,nil,ナナとカオル Black Label,/Nana to Kaoru Arashi,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
55,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25730,nil,武勇伝,/Buyuuden,Action,Romance,Sports,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Martial Arts,School,nil,,,,
1908,nil,初恋限定。〈ハツコイリミテッド〉,/Hatsukoi Gentei./First Love Limited/Gentei Shoujo,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
34735,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
17,Kare Kano: His and Her Circumstances,彼氏彼女の事情,/His and Hers/The Tiger and the Chameleon: A Promise for One Week/Ashita Mata Mori de Aou ne/Meet Me Again Tomorrow in the Forest/KKNJ/Abareru Ousama/The Raging King,Comedy,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
1185,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
49397,May I be in love with you?,キミに恋していーですか。,/KimiKoi,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
24570,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1037,Eureka Seven: Psalms of Planets,交響詩篇エウレカセブン,/Eureka 7,Action,Adventure,Drama,Romance,Sci-Fi,nil,nil,nil,nil,nil,Shounen,nil,nil,Mecha,nil,nil,,,,
55305,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3935,nil,ストロベリーシェイクSWEET,nil,Comedy,Girls Love,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1501,Sundome,すんドめ,nil,Comedy,Drama,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,School,nil,,,,
11811,Boing Boing,たゆたゆ,/Tayutayu,Romance,Hentai,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Harem,nil,nil,,,,
25148,nil,ヴァーリアの花婿,/Vahlia's Bridegroom/Ginsekai no Shoumei/The Snowscape's Emblem/Otogibanashi no Fude/Ryuu no Moriuta/Lullaby for a Dragon,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
121079,Killing Stalking,킬링 스토킹,nil,Boys Love,Drama,Horror,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,nil,nil,,,,
10000,Book Girl,“文学少女”シリーズ,/Literature Girl/Book Girl and the Suicidal Mime/Book Girl and the Famished Spirit,Drama,Mystery,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
77597,Adachi and Shimamura,安達としまむら,nil,Girls Love,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
3367,nil,あひるの空,nil,Drama,Sports,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
1432,nil,あっかんベービー,nil,Comedy,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
52267,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
118732,"I'm the Villainess, So I'm Taming the Final Boss",悪役令嬢なのでラスボスを飼ってみました,/I'm a Villainous Daughter/so I'm going to keep the Last Boss/I am the daughter with a villainous role/so I tried keeping the Last Boss as a pet,Comedy,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
889,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
134028,Tying the Knot with an Amagami Sister,甘神さんちの縁結び,/Matchmaking of the Amagami Household,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,nil,nil,,,,
11061,nil,あまんちゅ！,nil,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
135545,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
114945,nil,あおぞらとくもりぞら,/Azure and Claude/Blue Sky and Cloudy Sky,Drama,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,School,nil,,,,
75929,Arte,アルテ,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Historical,nil,nil,,,,
686,nil,あたしはバンビ,/Aiko de Jo/Kiite Kiite Ouji/Kokoro Kirari/Survival/Shining Hearts/Hearts that Shine,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
54663,nil,バンビとドール,/Bambi and Dhole,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
98374,Cardcaptor Sakura: Clear Card,カードキャプターさくら クリアカード編,nil,Adventure,Comedy,Fantasy,Romance,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
1158,Train_Man: Densha Otoko,電車男 ネット発、各駅停車のラブ・ストーリー,/Train Man/Densha Otoko: Net Development/the Love Story of a Local Train,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
13801,Drifters,ドリフターズ,nil,Action,Adventure,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Historical,Samurai,nil,,,,
344,ES: Eternal Sabbath,エス -Eternal Sabbath-,nil,Drama,Sci-Fi,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
36131,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
83923,nil,Fate/strange Fake,nil,Action,Fantasy,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
91484,Fruits Basket: Another,フルーツバスケット another,nil,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
14902,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
79085,Given,ギヴン,nil,Boys Love,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25855,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
56755,Grimgar of Fantasy and Ash,灰と幻想のグリムガル,/Grimgal of Ashes and Illusion/Grimgal of Ashes and Fantasies/Hai to Gensou no Grimgal,Action,Adventure,Drama,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
117078,Hitomi-chan is Shy With Strangers,瞳ちゃんは人見知り,nil,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
106190,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
366,Voices of a Distant Star,ほしのこえ,/The Voices of a Distant Star,Drama,Romance,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Mecha,nil,nil,,,,
122672,Handsome Girl and Sheltered Girl,イケメン女〈ガール〉と箱入り娘,/Ikemen Onna to Hakoiri Musume,Comedy,Girls Love,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
39625,Kagerou Daze,カゲロウデイズ,/Heat-Haze Days,Comedy,Romance,Sci-Fi,Supernatural,nil,nil,nil,nil,nil,nil,Josei,nil,nil,nil,nil,nil,,,,
13883,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
71,Absolute Boyfriend,絶対彼氏。,/I Won't Let You Become a Star!/Ohoshisama ni wa Sasemasen!/Aromatic Boy/Shounen Aromatic,Comedy,Drama,Romance,Sci-Fi,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
4368,Toradora!,とらドラ!,/Tiger X Dragon/Tora Dora,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
104491,Our Dining Table,僕らの食卓,nil,Boys Love,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
67397,QQ Sweeper,QQスイーパー,nil,Comedy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
10270,Karneval,カーニヴァル,nil,Action,Fantasy,Mystery,Sci-Fi,nil,nil,nil,nil,nil,nil,Josei,nil,nil,nil,nil,nil,,,,
103856,Living-Room Matsunaga-san,リビングの松永さん,nil,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
84559,nil,猫田のことが気になって仕方ない。,/Retake!/Kumori Sora/Ue no Hou./Chounouryoku Shoujo Clane/Hoshikuzu yori Ai wo Komete,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
95920,Sacrificial Princess and the King of Beasts,贄姫と獣の王,/Princess of the sacrifice & King of the beast,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
54779,"Kiss Him, Not Me",私がモテてどうすんだ,/Boys/Please Kiss Him Instead of Me/What will you do if I become popular?,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,Harem,School,nil,,,,
89087,Wotakoi: Love Is Hard for Otaku,ヲタクに恋は難しい,/It's Difficult to Love an Otaku,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
87986,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
107,Chobits,ちょびっツ,nil,Comedy,Romance,Sci-Fi,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
2598,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
25189,nil,拝啓、兄さん様,/Dear Brother,Boys Love,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
23358,No Longer Heroine,ヒロイン失格,/Thank You Last Samurai/Souri de Sorry,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
